filename	onset	offset	event_label
2497.wav	6.726048383	10	Electric_shaver_toothbrush
2500.wav	3.637893826	10	Electric_shaver_toothbrush
2501.wav	0.719507591	10	Electric_shaver_toothbrush
2503.wav	0.749788185	2.222350185	Speech
2503.wav	4.064326839	4.47713863	Speech
2503.wav	7.336042095	8.715271095	Speech
2503.wav	8.714371987	10	Electric_shaver_toothbrush
2504.wav	1.665031995	4.097548995	Speech
2504.wav	5.299345979	6.77567251	Speech
2504.wav	7.943101817	10	Electric_shaver_toothbrush
2505.wav	0.859473208	8.713101208	Electric_shaver_toothbrush
2505.wav	9.208522808	10	Electric_shaver_toothbrush
2505.wav	3.338720599	5.229559599	Speech
2505.wav	5.918782012	7.651435012	Speech
2506.wav	3.154144344	3.674688344	Speech
2506.wav	6.528866273	8.352703161	Speech
2506.wav	8.367791815	8.678925602	Alarm_bell_ringing
2506.wav	8.924538892	10	Electric_shaver_toothbrush
2509.wav	2.748517916	10	Electric_shaver_toothbrush
251.wav	1.296343463	1.858724415	Alarm_bell_ringing
251.wav	7.984896353	8.317594353	Alarm_bell_ringing
251.wav	2.221812737	3.250746737	Speech
251.wav	7.534155973	9.182545973	Speech
2512.wav	1.742615396	3.058495067	Speech
2512.wav	9.584164531	10	Electric_shaver_toothbrush
2513.wav	0.116970374	1.0792833	Speech
2513.wav	1.862010278	2.112010278	Speech
2513.wav	2.023112158	10	Electric_shaver_toothbrush
2514.wav	0.229166605	10	Electric_shaver_toothbrush
2514.wav	0.831829956	3.756341956	Speech
2515.wav	3.454516346	10	Electric_shaver_toothbrush
2516.wav	1.80409836	2.105368201	Speech
2516.wav	7.453778137	8.285524137	Speech
2516.wav	5.719993815	10	Electric_shaver_toothbrush
2518.wav	0.953027889	10	Electric_shaver_toothbrush
2518.wav	4.174133298	6.605516298	Speech
2518.wav	9.627226667	10	Speech
2519.wav	5.80262283	10	Electric_shaver_toothbrush
252.wav	6.829800415	9.580458011	Speech
252.wav	7.296681883	7.616409774	Alarm_bell_ringing
2520.wav	6.683713879	10	Electric_shaver_toothbrush
2521.wav	6.088538155	10	Electric_shaver_toothbrush
2522.wav	6.965384119	10	Electric_shaver_toothbrush
2523.wav	3.396501463	4.282918463	Speech
2523.wav	9.291005612	10	Speech
2523.wav	6.227455792	10	Electric_shaver_toothbrush
2526.wav	9.343642326	9.688290852	Speech
2526.wav	9.460497425	10	Electric_shaver_toothbrush
2527.wav	6.790476432	10	Electric_shaver_toothbrush
2528.wav	7.68368546	10	Electric_shaver_toothbrush
2528.wav	8.879623143	10	Speech
2529.wav	1.894198552	4.467373155	Electric_shaver_toothbrush
2529.wav	7.022978472	10	Electric_shaver_toothbrush
253.wav	6.785056448	8.330770448	Alarm_bell_ringing
2530.wav	3.763502395	5.142731395	Speech
2530.wav	6.559220963	10	Electric_shaver_toothbrush
2531.wav	0.721598574	7.344818529	Electric_shaver_toothbrush
2531.wav	7.520761562	9.981600562	Electric_shaver_toothbrush
2531.wav	1.954515892	2.667236892	Speech
2531.wav	6.258065589	7.02348509	Speech
2532.wav	1.550830241	2.280399241	Speech
2532.wav	3.556440485	4.076984485	Speech
2532.wav	9.366931363	10	Speech
2532.wav	7.718248676	10	Electric_shaver_toothbrush
2534.wav	1.817143599	2.387075572	Alarm_bell_ringing
2534.wav	1.955955127	2.852349685	Speech
2534.wav	9.227511343	9.992930844	Speech
2534.wav	5.305878672	7.766717672	Electric_shaver_toothbrush
2534.wav	7.923014858	10	Electric_shaver_toothbrush
2535.wav	1.10402927	1.91865512	Speech
2535.wav	2.953593756	3.587833756	Speech
2535.wav	3.754309578	6.147030578	Speech
2535.wav	9.192216111	10	Speech
2535.wav	6.095835248	10	Electric_shaver_toothbrush
2538.wav	1.714689174	10	Electric_shaver_toothbrush
2538.wav	7.605013243	8.162745243	Speech
254.wav	0.212289824	0.502674824	Dog
254.wav	3.693496015	6.127532015	Alarm_bell_ringing
254.wav	8.57366457	8.89001357	Alarm_bell_ringing
254.wav	3.921601965	5.352009965	Speech
2540.wav	3.619400964	10	Electric_shaver_toothbrush
2541.wav	1.550170915	2.723458896	Speech
2541.wav	2.466856706	10	Electric_shaver_toothbrush
2542.wav	3.463216958	4.883080904	Speech
2542.wav	9.38168788	10	Electric_shaver_toothbrush
2545.wav	6.929693669	10	Electric_shaver_toothbrush
2546.wav	3.455680812	10	Electric_shaver_toothbrush
2547.wav	2.67199203	10	Electric_shaver_toothbrush
2547.wav	4.36598682	5.328299745	Speech
2548.wav	0.296721341	1.644444253	Speech
2548.wav	2.118272593	7.377818593	Electric_shaver_toothbrush
2549.wav	4.261471016	4.968251016	Speech
2549.wav	7.524683597	10	Electric_shaver_toothbrush
2550.wav	3.186430034	10	Electric_shaver_toothbrush
2550.wav	4.940183513	6.463607513	Speech
2553.wav	1.203264881	2.525418881	Speech
2553.wav	4.91162428	6.30468528	Speech
2553.wav	2.512126946	10	Electric_shaver_toothbrush
2554.wav	6.65401832	10	Electric_shaver_toothbrush
2554.wav	7.057870557	7.464174412	Speech
2554.wav	7.806587884	9.236995884	Speech
2556.wav	1.596314709	2.975543709	Speech
2556.wav	7.124863823	10	Electric_shaver_toothbrush
2557.wav	3.102724505	10	Electric_shaver_toothbrush
2562.wav	0.649628188	10	Electric_shaver_toothbrush
2562.wav	6.008573282	6.258573282	Speech
2562.wav	8.324531565	8.782808209	Speech
2562.wav	9.302245172	10	Alarm_bell_ringing
2563.wav	6.727711099	10	Electric_shaver_toothbrush
2564.wav	8.666901512	10	Electric_shaver_toothbrush
2566.wav	0.884235975	10	Electric_shaver_toothbrush
2567.wav	3.622563975	10	Electric_shaver_toothbrush
2567.wav	5.168671226	5.934090727	Speech
2568.wav	0.663752124	1.140804124	Speech
2568.wav	2.784414733	3.034414733	Speech
2568.wav	3.852328947	10	Electric_shaver_toothbrush
2569.wav	2.103646609	10	Electric_shaver_toothbrush
257.wav	1.164406318	1.683794073	Alarm_bell_ringing
2570.wav	0.659075449	2.549914449	Speech
2570.wav	9.334408667	10	Speech
2570.wav	7.011945789	8.992671413	Electric_shaver_toothbrush
2571.wav	3.861108397	6.434283	Electric_shaver_toothbrush
2571.wav	6.572543385	8.459595385	Speech
2572.wav	7.635315227	10	Electric_shaver_toothbrush
2574.wav	9.137130003	10	Electric_shaver_toothbrush
2577.wav	6.177286932	10	Electric_shaver_toothbrush
2578.wav	4.235218604	10	Electric_shaver_toothbrush
2579.wav	1.176885304	10	Electric_shaver_toothbrush
258.wav	1.543599474	1.85670605	Alarm_bell_ringing
258.wav	2.05030419	2.68825826	Alarm_bell_ringing
258.wav	6.444868554	7.424424878	Alarm_bell_ringing
258.wav	5.11212757	5.99716157	Speech
258.wav	7.912832007	8.533058764	Speech
258.wav	7.809517865	9.741898818	Dog
2581.wav	0.24752787	4.291119543	Speech
2581.wav	8.756214428	9.006214428	Speech
2581.wav	7.209665736	10	Electric_shaver_toothbrush
2582.wav	0.907192635	10	Electric_shaver_toothbrush
2582.wav	6.681146676	7.241282676	Speech
2582.wav	9.196218632	10	Speech
2583.wav	5.131678674	7.704853277	Electric_shaver_toothbrush
2583.wav	8.234482788	10	Electric_shaver_toothbrush
2583.wav	6.163616624	6.950419345	Speech
2584.wav	1.033777099	3.717269099	Electric_shaver_toothbrush
2587.wav	6.691053303	10	Electric_shaver_toothbrush
2587.wav	7.463964195	8.856231768	Speech
2589.wav	9.226777103	10	Electric_shaver_toothbrush
259.wav	1.654834567	3.465149588	Speech
259.wav	8.313424093	9.234580093	Speech
259.wav	1.903561705	2.153561705	Alarm_bell_ringing
259.wav	7.755001182	9.711486182	Alarm_bell_ringing
2590.wav	2.620846997	10	Electric_shaver_toothbrush
2593.wav	0.242478617	0.587127143	Speech
2593.wav	0.780578148	2.234977148	Speech
2593.wav	3.752765365	5.122765365	Speech
2593.wav	8.620544822	10	Speech
2593.wav	9.193154213	10	Electric_shaver_toothbrush
2594.wav	8.922940693	10	Electric_shaver_toothbrush
2596.wav	1.623854106	10	Electric_shaver_toothbrush
2596.wav	5.38006625	5.63006625	Speech
2596.wav	5.994121752	9.768843421	Speech
2597.wav	6.017709653	10	Electric_shaver_toothbrush
2598.wav	5.265756325	10	Electric_shaver_toothbrush
2599.wav	2.346544927	10	Electric_shaver_toothbrush
2599.wav	4.116182274	4.808495199	Speech
2599.wav	5.529708378	5.868665294	Speech
26.wav	9.040190994	10	Alarm_bell_ringing
2600.wav	4.54783289	10	Electric_shaver_toothbrush
2600.wav	5.807547873	6.057547873	Speech
2601.wav	1.952842344	2.979078172	Speech
2601.wav	7.128303386	8.014720386	Speech
2601.wav	3.19194453	3.507840222	Alarm_bell_ringing
2601.wav	4.011846639	10	Electric_shaver_toothbrush
2602.wav	7.078007268	10	Electric_shaver_toothbrush
2603.wav	9.745573268	10	Electric_shaver_toothbrush
2605.wav	1.324718108	6.582096375	Speech
2605.wav	6.420272847	10	Electric_shaver_toothbrush
2606.wav	1.281340149	1.901566907	Speech
2606.wav	3.74726763	6.397669448	Speech
2606.wav	7.380961309	10	Electric_shaver_toothbrush
2607.wav	1.611030165	3.242073165	Speech
2607.wav	6.078966076	7.881347029	Speech
2607.wav	3.92519371	10	Electric_shaver_toothbrush
2608.wav	1.114954326	2.974704893	Speech
2608.wav	3.15501393	10	Electric_shaver_toothbrush
2612.wav	2.217012345	10	Electric_shaver_toothbrush
2614.wav	1.645218976	10	Electric_shaver_toothbrush
2614.wav	1.670104142	3.240285142	Speech
2614.wav	5.168941508	6.349961508	Speech
2616.wav	1.384090134	3.957264738	Electric_shaver_toothbrush
2616.wav	7.540205826	7.884854352	Speech
2617.wav	6.117220837	7.439374837	Speech
2617.wav	7.918720742	10	Electric_shaver_toothbrush
2619.wav	5.973677105	10	Electric_shaver_toothbrush
2620.wav	0.898379716	1.532619716	Speech
2620.wav	4.105696561	5.171977561	Speech
2620.wav	2.259859306	4.720698306	Electric_shaver_toothbrush
2620.wav	8.004437167	10	Electric_shaver_toothbrush
2621.wav	0.870423606	2.134311014	Speech
2621.wav	5.304819067	10	Electric_shaver_toothbrush
2624.wav	1.391167438	10	Electric_shaver_toothbrush
2626.wav	6.212460794	10	Electric_shaver_toothbrush
2628.wav	1.594350478	2.751221226	Speech
2628.wav	4.848475767	10	Electric_shaver_toothbrush
2630.wav	8.450577065	10	Electric_shaver_toothbrush
2632.wav	0.570700589	5.830246589	Electric_shaver_toothbrush
2632.wav	0.891692538	2.540082538	Speech
2633.wav	6.816325331	10	Electric_shaver_toothbrush
2634.wav	0.551082166	2.146342937	Speech
2634.wav	3.259460475	3.839573475	Speech
2634.wav	2.352219688	10	Electric_shaver_toothbrush
2637.wav	0.373330236	8.750903932	Electric_shaver_toothbrush
2637.wav	6.351897694	7.248292252	Speech
2640.wav	1.313148661	1.841062494	Speech
2640.wav	7.430059272	10	Electric_shaver_toothbrush
2642.wav	4.302331695	4.952694507	Speech
2642.wav	6.768349125	10	Electric_shaver_toothbrush
2644.wav	3.374353609	10	Electric_shaver_toothbrush
2645.wav	0.24144196	2.13228096	Speech
2645.wav	3.3116011	10	Electric_shaver_toothbrush
2647.wav	0.514236877	10	Electric_shaver_toothbrush
2648.wav	0.32408349	1.05365249	Speech
2648.wav	4.353204288	10	Electric_shaver_toothbrush
2649.wav	1.629773077	2.444398927	Speech
2649.wav	1.843973155	10	Electric_shaver_toothbrush
2651.wav	2.870973939	4.668955798	Speech
2651.wav	3.684001133	10	Electric_shaver_toothbrush
2655.wav	1.417802608	1.92433322	Speech
2655.wav	6.746717716	7.20499436	Speech
2655.wav	6.020127008	10	Electric_shaver_toothbrush
2656.wav	7.089761053	10	Electric_shaver_toothbrush
2657.wav	3.542782667	5.345163619	Speech
2657.wav	4.449866637	10	Electric_shaver_toothbrush
2658.wav	2.267114836	3.423985584	Speech
2658.wav	4.367216074	5.760277074	Speech
2658.wav	9.544291248	9.84556109	Speech
2658.wav	5.15207889	10	Electric_shaver_toothbrush
2661.wav	2.242471867	2.676870867	Speech
2661.wav	4.732425241	10	Electric_shaver_toothbrush
2662.wav	8.25885019	10	Electric_shaver_toothbrush
2665.wav	8.171765575	10	Electric_shaver_toothbrush
2666.wav	0.135200979	0.769440979	Speech
2666.wav	2.710319692	10	Electric_shaver_toothbrush
2668.wav	3.581244644	10	Speech
2668.wav	7.637636729	10	Electric_shaver_toothbrush
2670.wav	9.004257514	10	Electric_shaver_toothbrush
2671.wav	4.922245659	10	Electric_shaver_toothbrush
2671.wav	6.185901291	6.806128048	Speech
2672.wav	1.236851779	1.695128423	Speech
2672.wav	3.853511746	5.026799727	Speech
2672.wav	6.209197359	6.931986359	Speech
2672.wav	7.939404932	10	Electric_shaver_toothbrush
2674.wav	3.328724786	5.543010501	Speech
2674.wav	6.064884962	10	Electric_shaver_toothbrush
2675.wav	2.890770117	10	Electric_shaver_toothbrush
2675.wav	5.87717004	8.30968704	Speech
2676.wav	0.983047947	6.086244947	Electric_shaver_toothbrush
2676.wav	4.34339725	6.988385912	Speech
2676.wav	9.014072597	9.394979597	Speech
2677.wav	5.200651422	5.520946207	Alarm_bell_ringing
2677.wav	6.299691957	8.865590133	Speech
2677.wav	9.503910676	10	Speech
2677.wav	8.267098072	10	Electric_shaver_toothbrush
2678.wav	8.189474653	10	Electric_shaver_toothbrush
268.wav	0.058516646	2.304979231	Alarm_bell_ringing
268.wav	4.213439095	4.524572882	Alarm_bell_ringing
268.wav	6.593663061	6.909558752	Alarm_bell_ringing
268.wav	4.040726877	6.105352727	Speech
2680.wav	2.366441924	10	Electric_shaver_toothbrush
2680.wav	3.985807624	4.235807624	Speech
2680.wav	6.566307734	7.192089734	Speech
2681.wav	5.100173086	5.996567644	Speech
2681.wav	8.299228846	8.776824846	Speech
2681.wav	8.375863324	10	Electric_shaver_toothbrush
2683.wav	2.213678173	3.465129173	Speech
2683.wav	5.256860487	10	Electric_shaver_toothbrush
2684.wav	0.916548288	1.878861214	Speech
2684.wav	7.077602091	8.979552091	Speech
2684.wav	9.111719106	10	Electric_shaver_toothbrush
2685.wav	1.061340792	1.687122792	Speech
2685.wav	8.008368363	8.258368363	Speech
2685.wav	1.126059415	10	Electric_shaver_toothbrush
2686.wav	1.567853346	10	Electric_shaver_toothbrush
2687.wav	0.079789808	1.710832808	Speech
2687.wav	2.24488537	3.225406912	Speech
2687.wav	7.713896548	9.186458548	Speech
2687.wav	7.121274238	10	Electric_shaver_toothbrush
2688.wav	7.646102189	8.296465001	Speech
2688.wav	8.035326832	10	Electric_shaver_toothbrush
2689.wav	1.105953512	1.540352512	Speech
2689.wav	4.210270465	5.365848465	Speech
2689.wav	8.519315184	10	Electric_shaver_toothbrush
2691.wav	2.371881623	10	Electric_shaver_toothbrush
2691.wav	4.143087834	4.855808834	Speech
2694.wav	3.79129097	10	Electric_shaver_toothbrush
2694.wav	6.783264216	7.548683717	Speech
2696.wav	0.286142005	3.101168883	Speech
2696.wav	8.027430073	8.277430073	Speech
2696.wav	8.017855581	10	Electric_shaver_toothbrush
2697.wav	7.368134204	10	Electric_shaver_toothbrush
2698.wav	1.928426699	3.304730554	Speech
2698.wav	6.623694401	7.187776034	Speech
2698.wav	8.391337171	10	Electric_shaver_toothbrush
270.wav	9.092567955	10	Alarm_bell_ringing
2700.wav	0.232187956	1.596829263	Speech
2700.wav	8.778950125	10	Speech
2700.wav	3.151132712	10	Electric_shaver_toothbrush
2702.wav	2.512686506	3.242255506	Speech
2702.wav	7.557822717	10	Electric_shaver_toothbrush
2703.wav	0.746512209	10	Electric_shaver_toothbrush
2703.wav	5.011189286	5.733547286	Speech
2703.wav	7.751840428	8.25837104	Speech
2704.wav	0.544096122	3.074359814	Speech
2704.wav	8.308287416	10	Electric_shaver_toothbrush
2705.wav	3.379682646	3.785986501	Speech
2705.wav	7.306022782	7.826566782	Speech
2705.wav	9.362963741	9.901670741	Speech
2705.wav	7.630803501	10	Electric_shaver_toothbrush
2706.wav	7.451997046	10	Electric_shaver_toothbrush
2709.wav	2.931740818	5.013626192	Speech
2709.wav	5.480227312	6.627574251	Speech
2709.wav	7.053503927	7.633616927	Speech
2709.wav	6.49539752	10	Electric_shaver_toothbrush
2710.wav	1.222322541	2.377900541	Speech
2710.wav	4.241464426	10	Electric_shaver_toothbrush
2712.wav	3.015899311	7.138325311	Electric_shaver_toothbrush
2714.wav	3.098618079	3.828187079	Speech
2714.wav	7.455672991	10	Electric_shaver_toothbrush
2715.wav	3.29193181	10	Electric_shaver_toothbrush
2719.wav	4.208969276	10	Electric_shaver_toothbrush
2719.wav	4.22324389	5.86532989	Speech
272.wav	7.233642177	7.761533177	Speech
272.wav	9.706524751	10	Speech
272.wav	9.344999812	9.863276456	Alarm_bell_ringing
2724.wav	1.297447648	10	Frying
2724.wav	7.319082205	8.773481205	Speech
2725.wav	6.174210577	10	Frying
2728.wav	5.650165295	10	Frying
273.wav	1.339176693	1.951829693	Speech
273.wav	2.638422759	3.301687759	Speech
273.wav	5.638742418	6.997792395	Speech
273.wav	9.428672955	10	Speech
273.wav	8.805535755	10	Alarm_bell_ringing
2730.wav	1.346497297	4.397133159	Speech
2730.wav	8.815664652	9.379746285	Speech
2730.wav	4.121339554	10	Frying
2730.wav	4.569588729	5.072785729	Dishes
2733.wav	4.318875529	7.955655529	Frying
2735.wav	2.414038449	3.030146592	Dishes
2735.wav	8.676325029	10	Frying
2736.wav	4.30609468	10	Frying
2737.wav	9.079963721	9.329963721	Dishes
2737.wav	9.540144532	10	Frying
274.wav	7.216538421	7.536266312	Alarm_bell_ringing
2743.wav	4.354729691	10	Frying
2743.wav	5.918272769	6.689655769	Dishes
2744.wav	1.867269747	10	Frying
2745.wav	1.606920294	1.856920294	Dishes
2745.wav	5.992774063	6.242774063	Dishes
2745.wav	7.943526582	10	Frying
2745.wav	8.191671212	8.698201824	Speech
2747.wav	2.402791947	8.486419947	Frying
2747.wav	5.259401464	5.991306226	Speech
2747.wav	6.068778174	6.318778174	Dishes
275.wav	1.436140615	1.686140615	Alarm_bell_ringing
275.wav	6.171758276	6.743888326	Alarm_bell_ringing
275.wav	7.651415969	7.901415969	Alarm_bell_ringing
275.wav	8.646459516	10	Speech
2752.wav	1.75473825	2.08262925	Dishes
2752.wav	4.55556229	5.79624229	Speech
2752.wav	6.999450033	8.472012033	Speech
2752.wav	5.251104786	10	Frying
2753.wav	1.486895725	10	Frying
2753.wav	3.361078727	3.611078727	Dishes
2753.wav	3.783277864	5.353458864	Speech
2758.wav	2.22449234	2.80329034	Dishes
2758.wav	6.3830062	10	Frying
2758.wav	7.926548634	9.449972634	Speech
2758.wav	9.722029923	10	Frying
276.wav	2.959288725	10	Alarm_bell_ringing
2766.wav	2.875990314	10	Frying
2766.wav	3.455118633	3.705118633	Dishes
2768.wav	2.231996987	2.897805908	Speech
2768.wav	3.705591975	10	Frying
2769.wav	0.070810088	0.441422088	Dishes
2769.wav	8.027380589	8.277380589	Dishes
2769.wav	1.003771026	1.320369665	Speech
2769.wav	4.216979027	4.946548027	Speech
2769.wav	4.929814227	10	Frying
277.wav	2.063966995	2.375100782	Alarm_bell_ringing
277.wav	6.530426423	8.697954423	Alarm_bell_ringing
277.wav	9.674722761	9.924722761	Alarm_bell_ringing
277.wav	5.260773711	5.599730628	Speech
2770.wav	1.120433348	1.464242872	Speech
2770.wav	9.246752149	10	Speech
2770.wav	2.463449532	2.779458532	Dishes
2770.wav	6.254140914	10	Frying
2773.wav	0.032906673	2.275876518	Speech
2773.wav	7.167886605	10	Frying
278.wav	4.255936468	8.444577347	Alarm_bell_ringing
278.wav	8.834704419	9.31767494	Alarm_bell_ringing
2780.wav	1.188278062	10	Frying
2780.wav	4.984201321	5.234201321	Dishes
2780.wav	5.717639735	5.967639735	Dishes
2781.wav	8.405040909	10	Frying
2781.wav	9.417816368	10	Speech
2782.wav	2.657141981	5.029007728	Speech
2782.wav	8.050517563	8.300517563	Dishes
2782.wav	8.204626736	10	Frying
2784.wav	1.170227836	6.975034836	Frying
2784.wav	2.081702592	2.339162592	Dishes
2784.wav	3.192734229	5.079786229	Speech
2784.wav	7.95905221	10	Frying
2787.wav	0.6690268	1.8792988	Blender
2787.wav	2.500071664	3.027985497	Speech
2787.wav	3.861518315	4.583876315	Speech
2787.wav	7.486976658	8.288155658	Speech
2787.wav	2.604514875	2.854514875	Dishes
2787.wav	3.309331864	3.983988844	Dishes
2787.wav	4.954981038	5.249629565	Dishes
2787.wav	8.009397678	10	Frying
2787.wav	8.812465712	10	Frying
279.wav	0.145563411	2.875339002	Alarm_bell_ringing
279.wav	8.165795014	8.684071658	Alarm_bell_ringing
279.wav	1.520896207	9.095998207	Running_water
2791.wav	0.466432908	1.156228827	Dishes
2791.wav	2.847752617	3.414147175	Dishes
2791.wav	6.669606434	6.919606434	Dishes
2791.wav	1.215423499	1.516693341	Speech
2791.wav	9.694179151	10	Speech
2791.wav	5.955875566	10	Frying
2792.wav	3.72102414	10	Frying
2792.wav	6.543570856	8.345951808	Speech
2796.wav	6.977296598	10	Frying
2798.wav	0.932726672	2.924353006	Speech
2798.wav	1.958408649	10	Frying
28.wav	1.442309516	4.087298178	Speech
28.wav	6.906589928	8.326453873	Speech
28.wav	1.775572301	2.095867085	Alarm_bell_ringing
28.wav	5.885853688	10	Alarm_bell_ringing
28.wav	5.267177368	5.599921133	Dog
280.wav	1.728650498	5.918401065	Alarm_bell_ringing
280.wav	2.023810082	2.349932082	Dog
2800.wav	3.874963907	10	Frying
2803.wav	4.777930574	10	Frying
2803.wav	7.313514506	7.617913506	Dishes
2808.wav	7.634061866	9.309866854	Speech
2808.wav	7.671394757	10	Frying
2812.wav	8.526614219	10	Frying
2814.wav	0.470263251	10	Frying
2814.wav	0.957722108	2.388130108	Speech
2814.wav	4.893009871	5.370605871	Speech
2817.wav	2.025937125	2.922331683	Speech
2817.wav	3.032668145	10	Frying
2817.wav	7.049492591	7.309764591	Dishes
2817.wav	9.111156163	10	Frying
282.wav	1.1053846	1.898355122	Speech
282.wav	5.2057626	6.405577123	Speech
282.wav	9.402703048	10	Speech
282.wav	3.129122006	3.379122006	Alarm_bell_ringing
282.wav	6.456805641	8.4417036	Alarm_bell_ringing
2821.wav	0.045134444	0.295134444	Dishes
2821.wav	3.646260507	4.299344407	Dishes
2821.wav	2.458707046	10	Frying
2822.wav	4.862008963	10	Frying
2822.wav	8.802688037	9.052688037	Dishes
2824.wav	2.344146511	7.310949232	Speech
2824.wav	7.844464864	8.145734705	Speech
2824.wav	8.001061727	10	Frying
2824.wav	9.133618239	9.889899239	Dishes
2825.wav	0.82166113	1.12606013	Dishes
2825.wav	9.197648853	9.447648853	Dishes
2825.wav	7.324275863	8.220670421	Speech
2825.wav	9.23732291	10	Frying
2827.wav	0.555799515	10	Frying
2827.wav	4.603465654	5.996526654	Speech
283.wav	7.109024448	7.359024448	Alarm_bell_ringing
2832.wav	8.407818566	10	Frying
2832.wav	8.686393638	9.214284638	Speech
2836.wav	2.407069632	10	Frying
284.wav	2.829938347	6.713906347	Alarm_bell_ringing
284.wav	7.668344156	7.979477943	Alarm_bell_ringing
2842.wav	0.589140495	0.839140495	Dishes
2842.wav	3.032384899	4.486783899	Speech
2842.wav	4.344838348	10	Frying
2845.wav	7.714509022	10	Frying
2846.wav	1.161888591	2.142410132	Speech
2846.wav	6.345651726	6.595651726	Speech
2846.wav	2.742921207	3.307955207	Dishes
2846.wav	7.08259224	7.64753524	Dishes
2846.wav	3.885138522	10	Frying
2847.wav	0.664238772	1.626551697	Speech
2847.wav	4.88207517	5.51631517	Speech
2847.wav	8.563901563	10	Frying
2850.wav	3.928676549	10	Frying
2850.wav	4.401183323	5.194153845	Speech
2850.wav	8.643300124	9.201032124	Speech
2850.wav	9.735176378	10	Speech
2852.wav	1.089994449	2.613418449	Speech
2852.wav	3.845646512	5.674375101	Speech
2852.wav	9.467234781	10	Speech
2852.wav	4.180368162	4.430368162	Dishes
2852.wav	5.611756524	6.064545524	Dishes
2852.wav	6.684294039	10	Frying
2855.wav	1.265563131	2.294497131	Speech
2855.wav	4.756932612	10	Frying
2855.wav	5.079024099	5.329024099	Dishes
2859.wav	2.872906228	3.621228223	Dishes
2859.wav	6.156559631	6.406559631	Dishes
2859.wav	7.079295005	7.758115866	Dishes
2859.wav	7.715184457	8.611579015	Speech
2859.wav	9.30827064	10	Frying
2861.wav	0.668106468	2.574440494	Dishes
2861.wav	6.929986787	7.291165787	Dishes
2861.wav	8.828335755	9.275999755	Dishes
2861.wav	1.704039783	5.340819783	Frying
2861.wav	5.0751197	6.6453007	Speech
2861.wav	7.227703944	10	Frying
2864.wav	4.792236568	5.042236568	Dishes
2864.wav	9.334803948	9.757887848	Dishes
2864.wav	5.48978544	10	Frying
2870.wav	1.025848657	3.418569657	Speech
2870.wav	5.530369039	10	Speech
2870.wav	2.305193993	2.562653993	Dishes
2870.wav	5.622168401	6.453733027	Dishes
2870.wav	8.09844246	10	Frying
2875.wav	4.868917895	10	Frying
2881.wav	8.763051753	10	Frying
2885.wav	1.062012774	1.572874452	Dishes
2885.wav	2.196858548	3.611756507	Dishes
2885.wav	3.872431917	4.437465917	Dishes
2885.wav	7.961869462	8.219329462	Dishes
2885.wav	6.914427085	10	Frying
2886.wav	0.112895395	0.640786395	Speech
2886.wav	4.352313335	4.733220335	Speech
2886.wav	5.283548745	5.822255745	Speech
2886.wav	1.289846839	1.868644839	Dishes
2886.wav	7.236814856	7.486814856	Dishes
2886.wav	3.795415002	10	Frying
2887.wav	2.78078363	3.243391339	Dishes
2887.wav	6.079438286	6.329438286	Dishes
2887.wav	6.04445198	10	Frying
2889.wav	0.135459259	0.748180259	Dishes
2889.wav	3.052715721	3.302715721	Dishes
2889.wav	7.998184645	8.248184645	Dishes
2889.wav	8.664740666	9.167937666	Dishes
2889.wav	3.344728166	10	Frying
2889.wav	3.422210785	4.128990785	Speech
2889.wav	9.487772057	10	Speech
289.wav	0.393537902	0.713514902	Alarm_bell_ringing
289.wav	1.840435702	2.157623702	Alarm_bell_ringing
289.wav	9.388037709	9.720735709	Alarm_bell_ringing
2893.wav	4.504008663	4.754008663	Dishes
2893.wav	5.403622092	6.126411092	Speech
2893.wav	6.42029255	7.896619081	Speech
2893.wav	8.979710264	10	Frying
2894.wav	4.01422609	10	Frying
2894.wav	4.284712222	4.60849907	Dishes
2894.wav	6.131304002	8.018356002	Speech
2895.wav	5.818897824	7.211958824	Speech
2895.wav	5.966208213	10	Frying
2898.wav	1.65055657	10	Frying
29.wav	0.221530919	0.539172643	Alarm_bell_ringing
29.wav	0.718760721	3.957286721	Alarm_bell_ringing
29.wav	6.075989944	6.887551027	Alarm_bell_ringing
29.wav	7.06829898	7.58249398	Alarm_bell_ringing
29.wav	9.564701333	9.814701333	Alarm_bell_ringing
29.wav	3.204914527	3.785027527	Speech
290.wav	1.79099822	3.167302075	Speech
290.wav	5.965713907	10	Alarm_bell_ringing
2902.wav	0.431074392	0.801618392	Dishes
2902.wav	6.388675083	6.638675083	Dishes
2902.wav	7.896694534	8.146694534	Dishes
2902.wav	1.231815706	1.658074209	Speech
2902.wav	2.456080123	4.196644191	Speech
2902.wav	5.059035052	5.860214052	Speech
2902.wav	7.050636472	8.645897243	Speech
2902.wav	9.538705727	9.919612727	Speech
2902.wav	8.919306114	10	Frying
2903.wav	3.856901616	10	Frying
2907.wav	1.880163382	3.820367382	Dishes
2907.wav	6.493656852	10	Frying
2907.wav	8.335703424	8.585703424	Speech
2908.wav	1.004780695	10	Frying
2908.wav	1.760871703	2.088762703	Dishes
2908.wav	4.861683029	5.286218029	Dishes
2909.wav	4.208878729	10	Frying
291.wav	6.164375278	6.414375278	Alarm_bell_ringing
291.wav	6.770990506	7.087362388	Alarm_bell_ringing
291.wav	6.924133507	8.354541507	Speech
